user_id,variant,city,age_group,acquisition,app_open,kyc_started,kyc_completed,first_transaction,repeat_use,kyc_drop_reason
c000432,control,Mumbai,31-40,influencer,1,1,0,0,0,doc_upload_failed
c000433,control,Bengaluru,31-40,referral,1,0,0,0,0,
c000434,control,Pune,18-24,influencer,1,1,1,1,0,
c000435,control,Bengaluru,25-30,paid_social,1,0,0,0,0,
c000436,control,Hyderabad,18-24,organic,1,1,0,0,0,doc_upload_failed
c000437,control,Bengaluru,41+,organic,1,0,0,0,0,
c000438,control,Hyderabad,31-40,organic,1,1,0,0,0,user_abandoned
c000439,control,Chennai,18-24,influencer,1,0,0,0,0,
c000440,control,Hyderabad,31-40,influencer,1,1,1,1,1,
c000441,control,Mumbai,25-30,organic,1,1,1,1,0,
c000442,control,Bengaluru,41+,referral,1,1,1,1,0,
c000443,control,Hyderabad,18-24,organic,1,1,1,1,1,
c000444,control,Chennai,41+,referral,1,0,0,0,0,
c000445,control,Mumbai,25-30,organic,1,1,0,0,0,selfie_mismatch
c000446,control,Mumbai,25-30,organic,1,0,0,0,0,
c000447,control,Delhi,25-30,paid_social,1,1,1,1,1,
c000448,control,Hyderabad,31-40,influencer,1,1,1,1,0,
c000449,control,Mumbai,25-30,organic,1,1,0,0,0,doc_upload_failed
c000450,control,Chennai,18-24,organic,1,1,1,1,0,
c000451,control,Bengaluru,31-40,organic,1,1,0,0,0,session_timeout
c000452,control,Bengaluru,25-30,organic,1,0,0,0,0,
c000453,control,Mumbai,31-40,influencer,1,1,0,0,0,session_timeout
c000454,control,Kolkata,18-24,paid_social,1,1,1,1,0,
c000455,control,Bengaluru,18-24,paid_social,1,1,0,0,0,selfie_mismatch
c000456,control,Kolkata,31-40,organic,1,1,0,0,0,selfie_mismatch
c000457,control,Bengaluru,25-30,email,1,1,1,1,1,
c000458,control,Mumbai,25-30,organic,1,0,0,0,0,
c000459,control,Mumbai,31-40,influencer,1,1,0,0,0,session_timeout
c000460,control,Pune,18-24,paid_social,1,1,1,1,0,
c000461,control,Chennai,18-24,paid_social,1,1,0,0,0,doc_upload_failed
c000462,control,Pune,18-24,referral,1,1,1,1,1,
c000463,control,Chennai,18-24,referral,1,1,1,1,1,
c000464,control,Delhi,25-30,referral,1,1,1,1,0,
c000465,control,Delhi,31-40,referral,1,0,0,0,0,
c000466,control,Chennai,25-30,email,1,1,1,1,0,
c000467,control,Bengaluru,18-24,organic,1,1,0,0,0,session_timeout
c000468,control,Mumbai,25-30,organic,1,1,0,0,0,user_abandoned
c000469,control,Pune,18-24,influencer,1,0,0,0,0,
c000470,control,Chennai,25-30,referral,1,1,1,1,1,
c000471,control,Delhi,31-40,referral,1,1,0,0,0,user_abandoned
c000472,control,Chennai,41+,referral,1,0,0,0,0,
c000473,control,Bengaluru,25-30,organic,1,1,1,1,0,
c000474,control,Delhi,18-24,influencer,1,1,1,1,1,
c000475,control,Mumbai,41+,organic,1,1,0,0,0,selfie_mismatch
c000476,control,Bengaluru,18-24,organic,1,1,1,1,0,
c000477,control,Delhi,18-24,referral,1,1,1,1,0,
c000478,control,Delhi,25-30,referral,1,1,1,1,1,
c000479,control,Bengaluru,31-40,email,1,0,0,0,0,
c000480,control,Pune,18-24,email,1,1,0,0,0,user_abandoned
c000481,control,Hyderabad,41+,paid_social,1,1,1,1,1,
c000482,control,Hyderabad,41+,organic,1,0,0,0,0,
c000483,control,Pune,41+,email,1,1,0,0,0,selfie_mismatch
c000484,control,Bengaluru,25-30,paid_social,1,1,0,0,0,selfie_mismatch
c000485,control,Bengaluru,25-30,influencer,1,1,1,1,1,
c000486,control,Pune,18-24,paid_social,1,1,1,0,0,
c000487,control,Hyderabad,18-24,referral,1,1,1,1,1,
c000488,control,Mumbai,25-30,email,1,0,0,0,0,
c000489,control,Bengaluru,31-40,referral,1,1,0,0,0,user_abandoned
c000490,control,Kolkata,25-30,referral,1,0,0,0,0,
c000491,control,Mumbai,25-30,referral,1,1,1,1,0,
c000492,control,Bengaluru,25-30,organic,1,1,1,1,0,
c000493,control,Mumbai,41+,paid_social,1,1,1,1,0,
c000494,control,Mumbai,25-30,influencer,1,0,0,0,0,
c000495,control,Pune,25-30,influencer,1,1,1,1,0,
c000496,control,Bengaluru,18-24,influencer,1,1,1,1,0,
c000497,control,Delhi,25-30,influencer,1,0,0,0,0,
c000498,control,Mumbai,31-40,influencer,1,1,1,0,0,
c000499,control,Delhi,18-24,referral,1,1,1,1,1,
c000500,control,Mumbai,25-30,organic,1,0,0,0,0,
c000501,control,Mumbai,18-24,referral,1,1,1,1,0,
c000502,control,Mumbai,31-40,paid_social,1,0,0,0,0,
c000503,control,Delhi,18-24,referral,1,1,0,0,0,doc_upload_failed
c000504,control,Mumbai,41+,influencer,1,0,0,0,0,
c000505,control,Chennai,25-30,paid_social,1,1,1,1,0,
c000506,control,Bengaluru,31-40,paid_social,1,0,0,0,0,
c000507,control,Bengaluru,18-24,paid_social,1,1,0,0,0,selfie_mismatch
c000508,control,Bengaluru,25-30,referral,1,1,0,0,0,user_abandoned
c000509,control,Hyderabad,31-40,referral,1,0,0,0,0,
c000510,control,Hyderabad,31-40,influencer,1,1,0,0,0,doc_upload_failed
c000511,control,Mumbai,18-24,email,1,0,0,0,0,
c000512,control,Hyderabad,31-40,paid_social,1,0,0,0,0,
c000513,control,Delhi,25-30,organic,1,0,0,0,0,
c000514,control,Chennai,25-30,organic,1,0,0,0,0,
c000515,control,Bengaluru,31-40,email,1,1,1,1,0,
c000516,control,Delhi,41+,organic,1,1,0,0,0,user_abandoned
c000517,control,Bengaluru,31-40,paid_social,1,1,1,0,0,
c000518,control,Bengaluru,18-24,organic,1,0,0,0,0,
c000519,control,Hyderabad,31-40,organic,1,1,1,1,0,
c000520,control,Bengaluru,31-40,organic,1,1,1,1,1,
c000521,control,Hyderabad,18-24,paid_social,1,1,1,1,1,
c000522,control,Delhi,31-40,referral,1,1,1,0,0,
c000523,control,Hyderabad,31-40,paid_social,1,1,1,1,1,
c000524,control,Mumbai,18-24,referral,1,0,0,0,0,
c000525,control,Bengaluru,25-30,organic,1,0,0,0,0,
c000526,control,Bengaluru,25-30,paid_social,1,1,1,1,1,
c000527,control,Mumbai,18-24,referral,1,1,1,1,0,
c000528,control,Hyderabad,18-24,organic,1,0,0,0,0,
c000529,control,Mumbai,18-24,paid_social,1,1,0,0,0,doc_upload_failed
c000530,control,Bengaluru,41+,organic,1,1,0,0,0,selfie_mismatch
c000531,control,Mumbai,18-24,paid_social,1,0,0,0,0,
c000532,control,Kolkata,18-24,organic,1,0,0,0,0,
c000533,control,Chennai,31-40,organic,1,1,0,0,0,selfie_mismatch
c000534,control,Mumbai,18-24,paid_social,1,1,1,0,0,
c000535,control,Mumbai,31-40,organic,1,1,0,0,0,doc_upload_failed
c000536,control,Bengaluru,25-30,organic,1,0,0,0,0,
c000537,control,Pune,25-30,organic,1,1,0,0,0,doc_upload_failed
c000538,control,Delhi,25-30,paid_social,1,1,0,0,0,doc_upload_failed
c000539,control,Bengaluru,31-40,paid_social,1,1,1,1,1,
c000540,control,Mumbai,18-24,referral,1,0,0,0,0,
c000541,control,Hyderabad,31-40,organic,1,0,0,0,0,
c000542,control,Chennai,31-40,influencer,1,0,0,0,0,
c000543,control,Delhi,18-24,paid_social,1,0,0,0,0,
c000544,control,Chennai,25-30,organic,1,1,0,0,0,selfie_mismatch
c000545,control,Delhi,18-24,referral,1,0,0,0,0,
c000546,control,Hyderabad,31-40,referral,1,1,1,1,1,
c000547,control,Delhi,25-30,email,1,1,0,0,0,doc_upload_failed
c000548,control,Delhi,18-24,referral,1,1,1,1,0,
c000549,control,Bengaluru,31-40,referral,1,1,1,1,1,
c000550,control,Bengaluru,18-24,paid_social,1,0,0,0,0,
c000551,control,Chennai,31-40,organic,1,1,1,1,1,
c000552,control,Delhi,25-30,referral,1,0,0,0,0,
c000553,control,Chennai,18-24,email,1,0,0,0,0,
c000554,control,Mumbai,25-30,referral,1,0,0,0,0,
c000555,control,Pune,18-24,referral,1,1,1,1,0,
c000556,control,Hyderabad,31-40,influencer,1,0,0,0,0,
c000557,control,Delhi,25-30,organic,1,1,1,1,1,
c000558,control,Bengaluru,18-24,organic,1,1,0,0,0,session_timeout
c000559,control,Bengaluru,18-24,organic,1,1,0,0,0,doc_upload_failed
c000560,control,Mumbai,18-24,organic,1,1,1,1,1,
c000561,control,Mumbai,18-24,organic,1,0,0,0,0,
c000562,control,Hyderabad,25-30,referral,1,1,1,1,0,
c000563,control,Bengaluru,25-30,referral,1,0,0,0,0,
c000564,control,Hyderabad,25-30,organic,1,1,1,1,1,
c000565,control,Hyderabad,18-24,referral,1,0,0,0,0,
c000566,control,Bengaluru,25-30,referral,1,1,0,0,0,doc_upload_failed
c000567,control,Delhi,25-30,paid_social,1,1,1,1,0,
c000568,control,Delhi,31-40,influencer,1,0,0,0,0,
c000569,control,Delhi,18-24,influencer,1,1,1,0,0,
c000570,control,Pune,25-30,organic,1,1,0,0,0,user_abandoned
c000571,control,Bengaluru,18-24,influencer,1,1,1,0,0,
c000572,control,Bengaluru,25-30,organic,1,1,0,0,0,session_timeout
c000573,control,Kolkata,25-30,referral,1,1,1,1,1,
c000574,control,Mumbai,25-30,paid_social,1,1,0,0,0,doc_upload_failed
c000575,control,Bengaluru,31-40,referral,1,1,0,0,0,selfie_mismatch
c000576,control,Delhi,18-24,influencer,1,1,0,0,0,selfie_mismatch
c000577,control,Chennai,25-30,organic,1,1,1,1,1,
c000578,control,Bengaluru,31-40,paid_social,1,0,0,0,0,
c000579,control,Chennai,25-30,paid_social,1,0,0,0,0,
c000580,control,Delhi,25-30,organic,1,1,0,0,0,doc_upload_failed
c000581,control,Bengaluru,18-24,organic,1,1,1,0,0,
c000582,control,Delhi,18-24,organic,1,1,1,1,0,
c000583,control,Chennai,18-24,paid_social,1,1,0,0,0,selfie_mismatch
c000584,control,Mumbai,18-24,organic,1,1,1,1,1,
c000585,control,Hyderabad,31-40,influencer,1,0,0,0,0,
c000586,control,Bengaluru,18-24,paid_social,1,1,1,1,1,
c000587,control,Bengaluru,31-40,organic,1,1,1,1,1,
c000588,control,Pune,31-40,referral,1,0,0,0,0,
c000589,control,Kolkata,31-40,influencer,1,1,1,1,1,
c000590,control,Kolkata,18-24,paid_social,1,0,0,0,0,
c000591,control,Pune,41+,organic,1,1,1,1,1,
c000592,control,Mumbai,31-40,paid_social,1,1,0,0,0,doc_upload_failed
c000593,control,Bengaluru,31-40,paid_social,1,0,0,0,0,
c000594,control,Bengaluru,31-40,paid_social,1,1,1,0,0,
c000595,control,Delhi,25-30,email,1,0,0,0,0,
c000596,control,Delhi,31-40,referral,1,1,1,0,0,
c000597,control,Pune,18-24,referral,1,1,0,0,0,user_abandoned
c000598,control,Hyderabad,31-40,paid_social,1,1,1,1,0,
c000599,control,Hyderabad,25-30,email,1,1,1,1,0,
c000600,control,Hyderabad,18-24,organic,1,1,1,1,0,
c000601,control,Delhi,31-40,influencer,1,1,1,1,0,
c000602,control,Hyderabad,31-40,influencer,1,0,0,0,0,
c000603,control,Delhi,25-30,referral,1,1,1,1,0,
c000604,control,Delhi,25-30,referral,1,1,1,1,1,
c000605,control,Hyderabad,31-40,influencer,1,1,1,0,0,
c000606,control,Pune,18-24,paid_social,1,1,0,0,0,user_abandoned
c000607,control,Bengaluru,31-40,paid_social,1,0,0,0,0,
c000608,control,Delhi,31-40,organic,1,1,1,0,0,
c000609,control,Chennai,31-40,email,1,1,1,1,1,
c000610,control,Mumbai,25-30,organic,1,1,1,1,0,
c000611,control,Chennai,41+,referral,1,1,0,0,0,session_timeout
c000612,control,Mumbai,18-24,organic,1,1,1,1,1,
c000613,control,Bengaluru,31-40,organic,1,1,0,0,0,doc_upload_failed
c000614,control,Bengaluru,25-30,referral,1,1,0,0,0,doc_upload_failed
c000615,control,Delhi,25-30,organic,1,1,1,1,1,
c000616,control,Delhi,18-24,influencer,1,1,1,1,0,
c000617,control,Delhi,31-40,influencer,1,0,0,0,0,
c000618,control,Mumbai,25-30,influencer,1,0,0,0,0,
c000619,control,Pune,25-30,organic,1,1,0,0,0,session_timeout
c000620,control,Delhi,31-40,referral,1,0,0,0,0,
c000621,control,Mumbai,18-24,referral,1,0,0,0,0,
c000622,control,Bengaluru,18-24,email,1,1,1,1,1,
c000623,control,Hyderabad,18-24,paid_social,1,1,0,0,0,doc_upload_failed
c000624,control,Delhi,18-24,organic,1,1,1,1,1,
c000625,control,Pune,41+,paid_social,1,1,1,1,1,
c000626,control,Bengaluru,25-30,influencer,1,0,0,0,0,
c000627,control,Bengaluru,31-40,organic,1,1,0,0,0,doc_upload_failed
c000628,control,Mumbai,18-24,influencer,1,0,0,0,0,
c000629,control,Hyderabad,31-40,organic,1,1,1,1,1,
c000630,control,Pune,18-24,organic,1,1,1,0,0,
c000631,control,Delhi,25-30,influencer,1,1,1,1,0,
c000632,control,Kolkata,31-40,referral,1,0,0,0,0,
c000633,control,Bengaluru,18-24,organic,1,1,1,1,0,
c000634,control,Delhi,25-30,organic,1,1,1,1,0,
c000635,control,Bengaluru,18-24,referral,1,1,1,1,1,
c000636,control,Hyderabad,18-24,organic,1,1,0,0,0,session_timeout
c000637,control,Chennai,18-24,influencer,1,1,0,0,0,selfie_mismatch
c000638,control,Pune,25-30,organic,1,1,0,0,0,session_timeout
c000639,control,Chennai,18-24,referral,1,1,0,0,0,selfie_mismatch
c000640,control,Pune,18-24,paid_social,1,1,1,0,0,
c000641,control,Kolkata,31-40,paid_social,1,1,1,0,0,
c000642,control,Bengaluru,31-40,paid_social,1,1,0,0,0,session_timeout
c000643,control,Mumbai,18-24,referral,1,1,1,1,0,
c000644,control,Bengaluru,25-30,email,1,1,1,1,0,
c000645,control,Bengaluru,41+,referral,1,1,1,1,0,
c000646,control,Chennai,31-40,paid_social,1,0,0,0,0,
c000647,control,Chennai,31-40,organic,1,1,1,1,1,
c000648,control,Mumbai,31-40,influencer,1,0,0,0,0,
c000649,control,Mumbai,31-40,organic,1,1,1,1,1,
c000650,control,Chennai,18-24,paid_social,1,1,1,1,1,
c000651,control,Delhi,25-30,organic,1,1,1,0,0,
c000652,control,Mumbai,31-40,paid_social,1,0,0,0,0,
c000653,control,Chennai,25-30,paid_social,1,0,0,0,0,
c000654,control,Mumbai,18-24,organic,1,0,0,0,0,
c000655,control,Chennai,18-24,paid_social,1,1,1,0,0,
c000656,control,Bengaluru,18-24,paid_social,1,0,0,0,0,
c000657,control,Bengaluru,31-40,referral,1,1,1,1,1,
c000658,control,Pune,31-40,email,1,1,0,0,0,session_timeout
c000659,control,Mumbai,18-24,organic,1,1,1,1,0,
c000660,control,Mumbai,25-30,referral,1,0,0,0,0,
c000661,control,Chennai,25-30,referral,1,1,0,0,0,session_timeout
c000662,control,Bengaluru,18-24,referral,1,1,0,0,0,doc_upload_failed
c000663,control,Mumbai,31-40,influencer,1,1,1,1,0,
c000664,control,Bengaluru,41+,paid_social,1,1,1,1,1,
c000665,control,Bengaluru,31-40,email,1,1,0,0,0,doc_upload_failed
c000666,control,Mumbai,18-24,paid_social,1,0,0,0,0,
c000667,control,Hyderabad,18-24,referral,1,1,1,1,0,
c000668,control,Hyderabad,25-30,organic,1,1,1,1,0,
c000669,control,Hyderabad,18-24,referral,1,1,1,1,1,
c000670,control,Mumbai,18-24,influencer,1,1,1,1,0,
c000671,control,Kolkata,18-24,influencer,1,0,0,0,0,
c000672,control,Pune,25-30,paid_social,1,1,0,0,0,session_timeout
c000673,control,Hyderabad,25-30,paid_social,1,0,0,0,0,
c000674,control,Bengaluru,31-40,referral,1,0,0,0,0,
c000675,control,Delhi,25-30,email,1,1,0,0,0,session_timeout
c000676,control,Delhi,18-24,paid_social,1,1,1,1,1,
c000677,control,Kolkata,41+,referral,1,0,0,0,0,
c000678,control,Mumbai,31-40,influencer,1,0,0,0,0,
c000679,control,Mumbai,31-40,organic,1,0,0,0,0,
c000680,control,Bengaluru,25-30,paid_social,1,1,1,0,0,
c000681,control,Bengaluru,25-30,organic,1,1,1,1,1,
c000682,control,Bengaluru,25-30,influencer,1,0,0,0,0,
c000683,control,Bengaluru,25-30,organic,1,1,0,0,0,selfie_mismatch
c000684,control,Bengaluru,18-24,organic,1,0,0,0,0,
c000685,control,Kolkata,18-24,organic,1,0,0,0,0,
c000686,control,Pune,25-30,organic,1,1,1,1,1,
c000687,control,Delhi,18-24,influencer,1,1,1,1,1,
c000688,control,Kolkata,25-30,organic,1,1,1,0,0,
c000689,control,Mumbai,25-30,organic,1,1,0,0,0,user_abandoned
c000690,control,Mumbai,18-24,influencer,1,0,0,0,0,
c000691,control,Bengaluru,25-30,referral,1,0,0,0,0,
c000692,control,Bengaluru,18-24,influencer,1,1,1,1,1,
c000693,control,Mumbai,25-30,organic,1,1,0,0,0,selfie_mismatch
c000694,control,Bengaluru,18-24,organic,1,1,1,1,1,
c000695,control,Bengaluru,25-30,paid_social,1,1,0,0,0,doc_upload_failed
c000696,control,Pune,31-40,organic,1,1,1,1,0,
c000697,control,Chennai,31-40,influencer,1,1,1,1,1,
c000698,control,Hyderabad,18-24,organic,1,0,0,0,0,
c000699,control,Bengaluru,41+,email,1,0,0,0,0,
c000700,control,Hyderabad,25-30,influencer,1,1,1,1,1,
c000701,control,Delhi,18-24,paid_social,1,0,0,0,0,
c000702,control,Bengaluru,41+,paid_social,1,0,0,0,0,
c000703,control,Delhi,31-40,organic,1,0,0,0,0,
c000704,control,Bengaluru,31-40,email,1,1,1,1,1,
c000705,control,Pune,18-24,organic,1,0,0,0,0,
c000706,control,Hyderabad,31-40,referral,1,1,1,1,0,
c000707,control,Delhi,25-30,organic,1,0,0,0,0,
c000708,control,Mumbai,31-40,organic,1,1,0,0,0,doc_upload_failed
c000709,control,Bengaluru,18-24,paid_social,1,0,0,0,0,
c000710,control,Bengaluru,31-40,referral,1,1,0,0,0,session_timeout
c000711,control,Delhi,18-24,organic,1,1,1,1,1,
c000712,control,Delhi,18-24,organic,1,1,0,0,0,doc_upload_failed
c000713,control,Pune,25-30,paid_social,1,1,1,1,0,
c000714,control,Mumbai,41+,referral,1,1,0,0,0,doc_upload_failed
c000715,control,Delhi,31-40,email,1,0,0,0,0,
c000716,control,Hyderabad,31-40,email,1,1,1,1,1,
c000717,control,Hyderabad,25-30,paid_social,1,1,0,0,0,session_timeout
c000718,control,Hyderabad,25-30,referral,1,1,1,1,0,
c000719,control,Hyderabad,18-24,referral,1,0,0,0,0,
c000720,control,Chennai,18-24,organic,1,1,1,1,1,
c000721,control,Delhi,31-40,email,1,1,1,1,1,
c000722,control,Mumbai,25-30,referral,1,1,1,1,1,
c000723,control,Bengaluru,41+,referral,1,1,0,0,0,user_abandoned
c000724,control,Delhi,31-40,referral,1,1,1,1,0,
c000725,control,Mumbai,18-24,paid_social,1,1,1,1,0,
c000726,control,Chennai,31-40,referral,1,0,0,0,0,
c000727,control,Hyderabad,18-24,organic,1,1,1,1,0,
c000728,control,Bengaluru,18-24,email,1,1,1,1,1,
c000729,control,Bengaluru,18-24,organic,1,1,1,1,0,
c000730,control,Chennai,18-24,referral,1,1,1,1,0,
c000731,control,Pune,31-40,paid_social,1,0,0,0,0,
c000732,control,Mumbai,25-30,referral,1,1,0,0,0,selfie_mismatch
c000733,control,Mumbai,41+,organic,1,1,1,1,0,
c000734,control,Mumbai,31-40,referral,1,0,0,0,0,
c000735,control,Delhi,25-30,email,1,1,1,1,0,
c000736,control,Mumbai,18-24,referral,1,1,1,1,0,
c000737,control,Delhi,25-30,referral,1,1,0,0,0,session_timeout
c000738,control,Mumbai,31-40,referral,1,1,1,1,0,
c000739,control,Hyderabad,41+,organic,1,1,1,1,1,
c000740,control,Mumbai,18-24,referral,1,1,0,0,0,doc_upload_failed
c000741,control,Bengaluru,25-30,paid_social,1,0,0,0,0,
c000742,control,Delhi,18-24,influencer,1,1,1,1,0,
c000743,control,Mumbai,18-24,organic,1,1,1,1,1,
c000744,control,Pune,31-40,paid_social,1,0,0,0,0,
c000745,control,Bengaluru,25-30,paid_social,1,0,0,0,0,
c000746,control,Chennai,18-24,email,1,1,0,0,0,user_abandoned
c000747,control,Bengaluru,31-40,organic,1,1,1,1,0,
c000748,control,Hyderabad,25-30,influencer,1,0,0,0,0,
c000749,control,Bengaluru,41+,organic,1,0,0,0,0,
c000750,control,Mumbai,18-24,referral,1,1,1,1,0,
c000751,control,Pune,25-30,organic,1,1,1,1,0,
c000752,control,Delhi,25-30,influencer,1,1,0,0,0,selfie_mismatch
c000753,control,Chennai,25-30,referral,1,0,0,0,0,
c000754,control,Delhi,25-30,organic,1,1,1,1,1,
c000755,control,Hyderabad,31-40,referral,1,1,0,0,0,doc_upload_failed
c000756,control,Delhi,18-24,organic,1,1,1,1,1,
c000757,control,Delhi,25-30,referral,1,0,0,0,0,
c000758,control,Bengaluru,25-30,organic,1,1,1,1,0,
c000759,control,Delhi,41+,organic,1,1,1,1,1,
c000760,control,Hyderabad,18-24,email,1,0,0,0,0,
c000761,control,Mumbai,18-24,organic,1,1,1,1,1,
c000762,control,Mumbai,41+,paid_social,1,0,0,0,0,
c000763,control,Bengaluru,25-30,paid_social,1,1,1,1,0,
c000764,control,Mumbai,25-30,referral,1,1,1,1,1,
c000765,control,Kolkata,25-30,paid_social,1,1,1,1,1,
c000766,control,Bengaluru,31-40,paid_social,1,1,1,0,0,
c000767,control,Bengaluru,18-24,referral,1,0,0,0,0,
c000768,control,Kolkata,18-24,influencer,1,0,0,0,0,
c000769,control,Mumbai,25-30,referral,1,0,0,0,0,
c000770,control,Bengaluru,31-40,referral,1,0,0,0,0,
c000771,control,Delhi,25-30,influencer,1,0,0,0,0,
c000772,control,Pune,18-24,paid_social,1,1,1,1,1,
c000773,control,Delhi,41+,organic,1,1,1,1,1,
c000774,control,Kolkata,31-40,email,1,0,0,0,0,
c000775,control,Bengaluru,25-30,paid_social,1,1,1,1,0,
c000776,control,Delhi,18-24,referral,1,1,1,1,0,
c000777,control,Bengaluru,25-30,influencer,1,1,1,1,1,
c000778,control,Chennai,31-40,paid_social,1,1,1,1,1,
c000779,control,Delhi,25-30,organic,1,1,1,1,0,
c000780,control,Bengaluru,25-30,email,1,1,1,1,0,
c000781,control,Delhi,25-30,referral,1,0,0,0,0,
c000782,control,Bengaluru,18-24,influencer,1,1,0,0,0,selfie_mismatch
c000783,control,Chennai,25-30,paid_social,1,0,0,0,0,
c000784,control,Delhi,18-24,organic,1,1,1,1,1,
c000785,control,Delhi,25-30,paid_social,1,1,1,1,1,
c000786,control,Bengaluru,18-24,referral,1,0,0,0,0,
c000787,control,Bengaluru,25-30,paid_social,1,0,0,0,0,
c000788,control,Pune,18-24,organic,1,0,0,0,0,
c000789,control,Delhi,25-30,paid_social,1,1,0,0,0,user_abandoned
c000790,control,Hyderabad,18-24,influencer,1,1,1,0,0,
c000791,control,Mumbai,18-24,organic,1,0,0,0,0,
c000792,control,Delhi,31-40,organic,1,0,0,0,0,
c000793,control,Chennai,18-24,referral,1,1,0,0,0,selfie_mismatch
c000794,control,Pune,18-24,influencer,1,0,0,0,0,
c000795,control,Hyderabad,41+,referral,1,1,0,0,0,selfie_mismatch
c000796,control,Delhi,18-24,referral,1,1,1,1,0,
c000797,control,Mumbai,25-30,organic,1,1,0,0,0,user_abandoned
c000798,control,Mumbai,31-40,influencer,1,0,0,0,0,
c000799,control,Bengaluru,41+,referral,1,1,1,1,1,
c000800,control,Mumbai,18-24,influencer,1,0,0,0,0,
c000801,control,Mumbai,31-40,influencer,1,0,0,0,0,
c000802,control,Bengaluru,31-40,email,1,1,1,1,0,
c000803,control,Delhi,18-24,referral,1,0,0,0,0,
c000804,control,Pune,18-24,email,1,1,0,0,0,selfie_mismatch
c000805,control,Chennai,41+,referral,1,0,0,0,0,
c000806,control,Bengaluru,31-40,paid_social,1,1,1,0,0,
c000807,control,Bengaluru,18-24,paid_social,1,1,0,0,0,session_timeout
c000808,control,Bengaluru,31-40,referral,1,1,0,0,0,session_timeout
c000809,control,Hyderabad,25-30,influencer,1,0,0,0,0,
c000810,control,Hyderabad,18-24,influencer,1,1,0,0,0,session_timeout
c000811,control,Pune,31-40,organic,1,1,0,0,0,doc_upload_failed
c000812,control,Kolkata,31-40,paid_social,1,1,1,0,0,
c000813,control,Mumbai,31-40,referral,1,1,1,1,0,
c000814,control,Mumbai,25-30,referral,1,1,1,0,0,
c000815,control,Delhi,25-30,organic,1,0,0,0,0,
c000816,control,Mumbai,18-24,paid_social,1,1,1,1,0,
c000817,control,Bengaluru,31-40,paid_social,1,1,1,1,0,
c000818,control,Delhi,18-24,paid_social,1,0,0,0,0,
c000819,control,Delhi,41+,referral,1,1,1,1,1,
c000820,control,Bengaluru,41+,influencer,1,0,0,0,0,
c000821,control,Bengaluru,18-24,organic,1,0,0,0,0,
c000822,control,Pune,25-30,organic,1,1,1,1,0,
c000823,control,Hyderabad,18-24,organic,1,0,0,0,0,
c000824,control,Mumbai,18-24,organic,1,1,1,1,1,
c000825,control,Delhi,31-40,referral,1,0,0,0,0,
c000826,control,Pune,18-24,influencer,1,1,0,0,0,session_timeout
c000827,control,Kolkata,31-40,organic,1,1,0,0,0,user_abandoned
c000828,control,Bengaluru,31-40,referral,1,1,1,1,0,
c000829,control,Mumbai,31-40,organic,1,1,1,1,1,
c000830,control,Bengaluru,25-30,organic,1,1,1,0,0,
c000831,control,Pune,25-30,referral,1,1,0,0,0,doc_upload_failed
